player,credit_card,buy_id,buy_name,buy_cost,buy_stock,date,discount,arenapack_id,chest_name,chest_rarity,chest_unlock_time,chest_num_cards,bundle_gold,bundle_gems,emote_name,emote_path
#20YJGL9V,0626122846612055,55,Sweet Granadilla,373.39,6,2021-04-07,1.42,,,,,,82176,12,,
#YVPYVV9V,0626238512242330,135,Manyflower Flatsedge,208.31,17,2021-06-12,65.36,32,,,,,,,,
#PG28UYQLJ,0626634361089014,129,Jelly Lichen,424.0,28,2020-12-06,78.86,,,,,,,,EmoteChronos17,
#QJYV9L9Q,0626348607354542,151,Cork Oak,213.77,14,2019-02-10,14.04,,,,,,,,Emote77,sfx/emotes/emotes_xmas_01_01_dl.ogg
#2GVLPR28L,0626241373811433,151,Cork Oak,213.77,14,2019-01-30,34.85,,,,,,,,Emote77,sfx/emotes/emotes_xmas_01_01_dl.ogg
#PL0G808QU,0626223395027826,161,Virginia Creeper,427.42,30,2020-09-20,36.32,,Clan Chest,Champion,173,156,,,,
#RPYLJJ0U,0626486807915553,118,Yerba Mansa,156.46,14,2021-10-11,5.68,,,,,,,,Emote150,sfx/emotes/emotes_log_02_Angry_sfx1_dl.ogg
#UJVJJ0LU,0626795906259501,122,Cliff Desertdandelion,364.92,4,2020-01-23,41.77,,King's Chest,Champion,163,238,,,,
#RGP2VC9P,0626758168407184,47,Goat Willow,285.39,25,2020-04-10,97.45,,,,,,46593,63,,
#2JRYRPL8,0626013341592696,104,Perplexed Chiodecton Lichen,14.37,12,2019-12-01,90.68,38,,,,,,,,
#QCJQCJ8G,0626018504245867,185,Sarah's Buckwheat,315.81,26,2019-05-29,94.85,,,,,,43034,49,,
#8PP0Y8J2,0626832105465512,137,Spotted Calla Lily,415.63,15,2021-07-06,20.25,60,,,,,,,,
#RUC9GCUL,0626597482557385,114,Kauai Island-aster,487.41,6,2020-05-29,92.96,,Season Chest,Champion,98,226,,,,
#GVLGLJPL,0626022201150354,119,Early Paspalum,25.0,13,2021-01-01,38.93,,Golden Chest,Epic,51,254,,,,
#YYRPRU82V,0626281054793732,119,Early Paspalum,25.0,13,2021-07-09,43.81,,Golden Chest,Epic,51,254,,,,
#YC288PYG,0626171572664210,176,Hybrid Oak,424.03,4,2019-12-27,33.04,6,,,,,,,,
#28Q0YRYU9,0626976122821411,158,Denseflower Willowherb,90.66,14,2019-12-03,95.07,,,,,,35707,152,,
#PV8LRVCJU,0626571000592281,160,Wart Lichen,100.85,5,2020-02-02,57.31,,,,,,,,EmoteChronos18,
#2QYUL0VCP,0626573623392776,48,Rockloving Erigeron,489.13,5,2020-07-15,70.66,,,,,,,,Emote20,sfx/emotes/emotes_princess_01_01_dl.ogg
#9RLJ2CG8,0626124930904240,174,Cup Lichen,197.34,6,2021-09-03,51.27,,Legendary Chest,Legendary,149,226,,,,
#8CJ2880VR,0626030390471895,133,Seashore Paspalum,159.53,30,2019-07-14,17.82,13,,,,,,,,
#20YJGL9V,0626122846612055,199,Fremont Cottonwood,412.68,4,2021-01-31,43.99,,Rare Lightning Chest,Common,94,138,,,,
#2RUJ929U0,0626626490878812,113,Rinodina Lichen,419.46,7,2020-11-04,95.06,70,,,,,,,,
#PG0QC29YR,0626569316864691,188,Slender Hawksbeard,423.66,16,2021-01-16,68.12,,,,,,,,Emote196,sfx/emotes/emotes_LNY_2021_01_01_dl.ogg
#YU8CCU0Q,0626906317063305,27,Big Deervetch,232.43,30,2021-04-19,11.52,,,,,,24688,437,,
#L2UR0Y0J,0626698745617386,174,Cup Lichen,197.34,6,2019-04-01,22.81,,Legendary Chest,Legendary,149,226,,,,
#92LRGLQ2C,0626068632094802,46,Noble Fir,481.41,23,2021-02-28,32.24,,,,,,,,Emote194,sfx/emotes/emotes_icewizard_01_02_dl.ogg
#GGL90Q9J,0626688917672541,173,Tall Phacelia,118.49,20,2021-08-06,93.03,82,,,,,,,,
#8J8QCGLR,0626984161480289,198,Lilac Tasselflower,198.69,3,2020-08-16,5.25,,Golden Chest,Epic,51,254,,,,
#Y92G098C,0626774676110111,139,Kaffir-lily,452.46,10,2020-02-19,78.89,54,,,,,,,,
#PLL8Q9LVR,0626497879213181,139,Kaffir-lily,452.46,10,2020-04-16,29.83,54,,,,,,,,
#GRY2909Q,0626340476394253,132,Nellie Cory Cactus,388.9,17,2019-12-17,16.39,,,,,,,,Emote200,sfx/emotes/emotes_battlehealer_cakethrow_dl.ogg
#888ULGY,0626669301921660,15,Entireleaved Thelypody,85.63,7,2021-10-11,47.35,,Plentiful Gold Crate,Rare,107,223,,,,
#V29RYRCC,0626335051513236,51,Northern Marsh Yellowcress,355.77,26,2020-10-18,83.65,,,,,,,,Emote125,sfx/emotes/emotes_miner_01_02_dl.ogg
#P0JRRJLYV,0626231217405567,85,Varilla,321.41,13,2021-04-05,83.56,3,,,,,,,,
#2L88CU2V,0626531875430124,131,Western Buttercup,9.9,28,2020-04-23,85.32,,Gold Crate,Champion,4,182,,,,
#2VU9YGCGV,0626521605099638,66,Quince,276.19,12,2020-02-17,40.09,,,,,,,,Emote37,sfx/emotes/emotes_hog_01_02_dl.ogg
#R8UYJ2YP,0626098612751147,121,Necklace Sedge,495.77,4,2021-03-17,82.85,,Fortune Chest,Common,226,171,,,,
#PCY2PV8LG,0626241876596671,68,Quakinggrass,344.85,27,2019-11-14,28.79,5,,,,,,,,
#PP2YY2RG,0626515242884360,128,Prairie Lily,4.43,1,2020-10-05,72.11,,Epic Chest,Epic,111,17,,,,
#9U0C0LRL9,0626857291011473,151,Cork Oak,213.77,14,2021-10-22,53.38,,,,,,,,Emote77,sfx/emotes/emotes_xmas_01_01_dl.ogg
#R82Q0L2V,0626954554399537,133,Seashore Paspalum,159.53,30,2020-02-01,7.22,13,,,,,,,,
#8P00CJGY,0626151858809135,134,Sendtner's Polyplastia Lichen,247.77,2,2021-05-07,2.06,,Royal Wild Chest,Champion,165,125,,,,
#2PUR2R89L,0626318561893991,90,Viburnum,110.33,26,2019-01-06,85.3,,,,,,,,Emote168,sfx/emotes/emotes_s12_pony_dl.ogg
#98G8PYUQ2,0626360856673225,50,Miquel's Mazus,366.65,9,2020-07-13,85.6,,,,,,,,Emote90,sfx/emotes/emotes_bday_03_02_dl.ogg
#28PUV9PRQ,0626052649930513,10,Richardson's Masonhalea Lichen,494.39,17,2021-01-25,7.32,,,,,,,,EmoteChronos10,sfx/emotes/emotes_goldenknight_gorgeous_dl.ogg
#9QR0Q2YYC,0626197703392843,22,Racodium Lichen,305.31,18,2020-02-02,33.24,,,,,,,,Emote104,sfx/emotes/prince_emo_01_dl.ogg
#82RQ02YUJ,0626991905021287,121,Necklace Sedge,495.77,4,2019-10-08,33.7,,Fortune Chest,Common,226,171,,,,
#P9LQRJVL8,0626779245366334,88,Caribbean Snoutbean,215.45,10,2019-09-06,7.1,21,,,,,,,,
#2YC9QC8L9,0626622587163465,179,Upright Prairie Coneflower,154.4,13,2021-03-13,67.36,,,,,,96223,155,,
#G22U2G8J8,0626660618604107,159,Purple Sweetroot,398.46,2,2019-10-17,86.83,85,,,,,,,,
#2LY2GGVR,0626288091351267,78,Melanelia Lichen,465.39,28,2019-05-30,76.16,,Legendary Chest,Legendary,149,226,,,,
#VR29JCCG,0626177653409326,25,Passionflower,268.68,5,2020-06-05,80.53,,Overflowing Gold Crate,Champion,182,99,,,,
#29UJ9Q99,0626087121646674,25,Passionflower,268.68,5,2021-07-11,26.59,,Overflowing Gold Crate,Champion,182,99,,,,
#P2CLCV8,0626789391559160,138,Frosted Indian Paintbrush,54.9,13,2019-09-20,68.36,,,,,,,,Emote110,sfx/emotes/sfx_3_sneeze_dl.ogg
#YYRPRU82V,0626281054793732,132,Nellie Cory Cactus,388.9,17,2021-03-18,98.07,,,,,,,,Emote200,sfx/emotes/emotes_battlehealer_cakethrow_dl.ogg
#98UVV0,0626837020424684,84,Cow Tree,312.24,3,2019-03-28,47.98,2,,,,,,,,
#98YPGGJJ,0626235448377222,197,Asterothyrium Lichen,305.31,3,2020-04-05,59.59,,,,,,,,Emote138,sfx/emotes/emotes_goblin_feast_01_emote1_dl.ogg
#8RRCVCGP,0626421525382372,173,Tall Phacelia,118.49,20,2019-02-15,95.25,82,,,,,,,,
#2GRQQU02,0626042741558668,20,Hornwort,306.93,30,2019-07-02,89.44,,,,,,78320,505,,
#89UL2CLG,0626982411072146,178,Slender Passionflower,67.4,21,2019-06-30,7.85,,,,,,,,Emote47,sfx/emotes/emotes_skeleton_01_04_dl.ogg
#VRYV8QGQ,0626647739837484,47,Goat Willow,285.39,25,2021-04-24,37.83,,,,,,46593,63,,
#JUVVY0LU,0626009138057042,94,Rough Strongbark,245.61,11,2020-02-05,38.12,,,,,,29714,265,,
#2GJC9PR28,0626714784641029,42,Waterfall False Buttercup,371.18,19,2020-03-07,43.79,,Legendary Chest,Legendary,149,226,,,,
#JUUQ99U0,0626673050589637,28,Roundleaf Hawthorn,83.18,26,2019-01-15,91.42,,,,,,67840,504,,
#9LGYYV9G,0626292027036505,109,Drummond's Mountain-avens,407.45,21,2021-06-20,79.93,50,,,,,,,,
#90R22UVY,0626922183227676,136,Sudangrass,214.46,10,2021-05-08,29.13,,,,,,14099,91,,
#2QQCULG2V,0626776017210534,16,Giant Airplant,105.84,3,2020-01-22,44.1,,,,,,,,Emote81,sfx/emotes/emotes_hog_02_01_dl.ogg
#P82YUQ9QY,0626308086152262,23,Common Hawkweed,351.65,28,2021-01-23,25.33,,Fortune Chest,Common,226,171,,,,
#PJLCL9YUQ,0626587135258044,6,Leatherstem,441.64,18,2019-07-24,0.64,92,,,,,,,,
#CQ82JUC,0626009896314007,84,Cow Tree,312.24,3,2020-10-28,75.19,2,,,,,,,,
#RRCUL00,0626336974148878,86,Lesser Creeping Rush,467.0,21,2019-01-16,54.4,68,,,,,,,,
#989L99QLC,0626888208546111,36,Microlychnus Lichen,301.83,10,2021-04-23,37.2,60,,,,,,,,
#8UYPP8CL9,0626466026902319,64,Tropical Signalgrass,88.12,30,2020-01-04,42.3,44,,,,,,,,
#QGV9QLGY,0626786496492990,101,White Goldenrod,446.84,13,2021-09-30,67.01,,,,,,4956,317,,
#CJRGGCC8,0626768186359796,154,Arctic Cottongrass,284.31,18,2020-10-01,88.44,,Legendary King's Chest,Legendary,163,51,,,,
#PCY2PV8LG,0626241876596671,179,Upright Prairie Coneflower,154.4,13,2021-09-10,54.51,,,,,,96223,155,,
#9289JQPV9,0626566815783828,97,Areca Palm,131.47,16,2019-08-06,89.03,,,,,,24737,312,,
#8VPQUG89,0626554487188211,186,Whitebark Raspberry,10.82,20,2021-04-10,0.57,,,,,,56924,591,,
#U98PGQP8,0626847841004623,198,Lilac Tasselflower,198.69,3,2019-06-24,61.14,,Golden Chest,Epic,51,254,,,,
#PCRRGRRCV,0626839086028557,129,Jelly Lichen,424.0,28,2020-07-03,47.46,,,,,,,,EmoteChronos17,
#2Y8CJ2LJC,0626880129373485,75,Glacier Buttercup,230.33,16,2020-04-23,43.75,22,,,,,,,,
#28Y2V0C,0626378701615639,147,Java Aerva,81.16,4,2021-08-12,45.22,,,,,,,,Emote8,sfx/emotes/emotes_goblin_02_01_dl.ogg
#Q9PGVUY8,0626821838688680,126,Arctic Cottongrass,174.46,29,2021-06-02,44.97,,Silver Chest,Rare,219,182,,,,
#9YYCUUYRP,0626977736492946,22,Racodium Lichen,305.31,18,2021-05-16,76.96,,,,,,,,Emote104,sfx/emotes/prince_emo_01_dl.ogg
#82VJQ22VQ,0626308682301800,39,Swamp Gentian,375.37,12,2020-01-27,46.34,51,,,,,,,,
#28GUPV8QG,0626677592984768,119,Early Paspalum,25.0,13,2020-12-28,37.4,,Golden Chest,Epic,51,254,,,,
#9YJ08GG08,0626683496551331,137,Spotted Calla Lily,415.63,15,2018-12-20,20.48,60,,,,,,,,
#9LUQPG2Y,0626260924123445,158,Denseflower Willowherb,90.66,14,2019-06-30,94.78,,,,,,35707,152,,
#89RYUPQ0V,0626814652477470,167,Cutleaf Checkerbloom,212.57,6,2021-10-12,90.4,,,,,,,,Emote136,sfx/emotes/emotes_halloween_01_04_dl.ogg
#PG9CR2RC,0626927161051626,146,Spiked Saxifrage,321.28,22,2021-09-18,25.19,,,,,,,,Emote103,sfx/emotes/gobccage_emo_arm_01_dl.ogg
#2YL28LQQJ,0626277687683886,44,Bajada Lupine,417.94,19,2021-01-01,17.46,,,,,,,,Emote52,sfx/emotes/emotes_ewiz_01_01_dl.ogg
#9V2V2VP,0626486298766614,196,Scarlet Hawthorn,493.05,18,2019-06-18,88.23,,Rare Lightning Chest,Common,94,138,,,,
#88U0V8C,0626099176367502,135,Manyflower Flatsedge,208.31,17,2019-01-20,57.9,32,,,,,,,,
#LQJUP2VUG,0626231027046734,97,Areca Palm,131.47,16,2019-05-04,85.05,,,,,,24737,312,,
#GVLGLJPL,0626022201150354,98,Eltroplectris,183.26,19,2019-05-13,3.0,,Clan Chest,Champion,173,156,,,,
#8CJ2880VR,0626030390471895,143,Bristle Berry,293.3,13,2021-08-06,93.19,,,,,,7498,413,,
#Y202YVUU,0626538821695528,139,Kaffir-lily,452.46,10,2019-04-11,2.3,54,,,,,,,,
#89UV8ULY,0626548120001468,62,Boatlily,291.0,14,2019-01-27,9.95,,,,,,,,Emote173,sfx/emotes/emotes_archer_01_01_dl.ogg
#2C098VPL,0626449482193656,1,Nuttall's Ticktrefoil,74.47,4,2020-04-01,43.24,,,,,,3129,574,,
#9LGYYV9G,0626292027036505,156,Nova Scotia Dewberry,217.1,27,2020-06-16,15.47,,Lightning Chest,Common,190,40,,,,
#LPJCPQRL,0626385085475639,180,Leonard's Beardtongue,113.94,18,2021-10-10,46.38,,Epic Chest,Epic,111,17,,,,
#9GUULQJJ,0626224094929908,32,Mycobilimbia Lichen,126.76,26,2019-01-28,62.36,,Draft Chest,Legendary,110,16,,,,
#92RUJ8LPP,0626441404535478,121,Necklace Sedge,495.77,4,2019-08-21,0.99,,Fortune Chest,Common,226,171,,,,
#YQ9QYJGP,0626284953292400,197,Asterothyrium Lichen,305.31,3,2020-03-31,39.9,,,,,,,,Emote138,sfx/emotes/emotes_goblin_feast_01_emote1_dl.ogg
#9YPJY2GU2,0626191347635352,197,Asterothyrium Lichen,305.31,3,2019-09-04,42.8,,,,,,,,Emote138,sfx/emotes/emotes_goblin_feast_01_emote1_dl.ogg
#PP2GQ88U,0626277018960433,189,Bigelow's Rubberweed,431.21,24,2021-10-30,24.18,,Magical Chest,Common,223,121,,,,
#8YL988LL8,0626261863275089,43,'awiwi,363.56,18,2020-09-29,73.05,,,,,,91872,594,,
#G82UQ9UP,0626270811933921,96,Dimple Lichen,304.11,26,2019-08-30,4.52,,,,,,,,Emote162,sfx/emotes/emotes_feb2020_01_sfx2_dl.ogg
#YU8CCU0Q,0626906317063305,144,Sonoran Globe Amaranth,418.25,15,2019-01-18,18.85,,,,,,,,EmoteChronos20,
#PY2V22VP8,0626353562406519,4,Florida Hoarypea,224.39,9,2019-10-08,83.67,89,,,,,,,,
#J9URJR90,0626974953518669,192,Tansyleaf Evening Primrose,176.24,14,2020-01-13,21.63,,Lightning Chest,Common,190,40,,,,
#YC0JJ2PV,0626717418164110,114,Kauai Island-aster,487.41,6,2018-12-07,55.85,,Season Chest,Champion,98,226,,,,
#8LCYR90LP,0626533015758059,49,Waihanau Lobelia,110.92,30,2021-05-21,25.81,,,,,,78870,151,,
#PU0GY8Q9,0626133079583988,78,Melanelia Lichen,465.39,28,2021-07-15,26.91,,Legendary Chest,Legendary,149,226,,,,
#9ULPU0QL,0626507656600747,40,Lesser Bladderwort,32.54,2,2019-06-03,6.34,45,,,,,,,,
#8UQVQ02G,0626804691410558,78,Melanelia Lichen,465.39,28,2019-07-06,6.3,,Legendary Chest,Legendary,149,226,,,,
#9UCCQ2Q9R,0626909151430622,177,Orangeflower Lupine,481.88,24,2019-09-03,14.28,92,,,,,,,,
#8YPURJVLP,0626733433133493,98,Eltroplectris,183.26,19,2020-03-03,33.64,,Clan Chest,Champion,173,156,,,,
#RL88PYRG,0626220339456020,142,Russet Bushwillow,0.08,5,2019-12-02,27.05,,,,,,32106,27,,
#9QULGU02,0626907535320741,173,Tall Phacelia,118.49,20,2019-07-23,70.35,82,,,,,,,,
#2VP8Q2PU9,0626658808359003,134,Sendtner's Polyplastia Lichen,247.77,2,2020-07-07,4.62,,Royal Wild Chest,Champion,165,125,,,,
#8R2JCGPC,0626696547341023,127,Creeping Bedgrass,300.22,28,2020-12-19,8.04,,,,,,73357,344,,
#2VUJQQVGR,0626506293494076,84,Cow Tree,312.24,3,2021-01-11,26.73,2,,,,,,,,
#2YGCCC8VV,0626677151166757,5,Soldier's Orchid,304.57,5,2018-12-11,39.46,45,,,,,,,,
#28CVU99UQ,0626624653448762,137,Spotted Calla Lily,415.63,15,2020-12-15,57.99,60,,,,,,,,
#2VJV9RR9J,0626042076632880,61,Mediterranean Medick,127.61,20,2018-12-13,59.12,,,,,,66160,535,,
#8U2LRYGR,0626347755457123,26,Bacury,319.36,6,2020-09-25,2.18,49,,,,,,,,
#GGL90Q9J,0626688917672541,27,Big Deervetch,232.43,30,2020-03-03,80.7,,,,,,24688,437,,
#28V9Q0,0626293182545298,18,Narrowleaf Silverbush,410.3,9,2021-01-14,30.77,,,,,,,,Emote78,sfx/emotes/emotes_xmas_01_02_dl.ogg
#Q0CPPQC9Q,0626575599184517,50,Miquel's Mazus,366.65,9,2019-03-29,99.46,,,,,,,,Emote90,sfx/emotes/emotes_bday_03_02_dl.ogg
#R90PRV0PY,0626885017286111,70,Tufted Evening Primrose,14.71,30,2020-05-21,94.48,,Magical Chest,Common,223,121,,,,
#8QRQ0JLRY,0626486676639045,45,Greater Yellowthroat Gilia,58.32,27,2020-12-11,37.91,24,,,,,,,,
#829QLUVVR,0626321055842458,71,Dipogon,432.6,30,2020-08-04,28.77,,Common Lightning Chest,Common,183,249,,,,
#PJY90J9VL,0626816998416781,153,Hybrid Willow,161.83,29,2020-07-10,94.07,,,,,,,,Emote5,sfx/emotes/emotes_goblin_01_02_dl.ogg
#CJCR98C,0626842559162358,80,Blue Wild Indigo,452.38,2,2019-03-16,54.32,30,,,,,,,,
#2Q92P0P2,0626685271853170,165,Tephromela Lichen,216.53,30,2020-10-15,95.04,,,,,,49375,480,,
#PCYRRP8J2,0626496966382404,184,Spearleaf Stonecrop,164.02,30,2020-06-22,87.61,,Clan Cards Chest,Epic,32,37,,,,
#R99UYRL,0626272544098253,129,Jelly Lichen,424.0,28,2021-07-13,74.68,,,,,,,,EmoteChronos17,
#J9LRGUJ2,0626311079038597,150,Bitternut Hickory,377.19,25,2021-09-25,30.82,,,,,,63795,323,,
#Q28QYVJQ,0626981143583446,12,American Stoneseed,121.21,5,2019-06-16,73.48,,King's Chest,Champion,163,238,,,,
#9JLQPU802,0626049978453406,184,Spearleaf Stonecrop,164.02,30,2020-11-12,22.24,,Clan Cards Chest,Epic,32,37,,,,
#UP9QQ9VY,0626228029359073,91,Gyalideopsis Lichen,297.51,29,2019-12-17,39.26,,,,,,50416,42,,
#2PVCG9GQ,0626123816959237,96,Dimple Lichen,304.11,26,2020-05-10,90.19,,,,,,,,Emote162,sfx/emotes/emotes_feb2020_01_sfx2_dl.ogg
#Q2CGJ8JQ,0626032404591445,43,'awiwi,363.56,18,2020-05-28,89.52,,,,,,91872,594,,
#RGP2VC9P,0626758168407184,120,Opposite-leaved Tarweed,424.68,21,2020-02-02,32.66,79,,,,,,,,
#9Q8QUCUC,0626467886559330,76,Ladder Spleenwort,15.53,2,2021-01-05,82.05,,,,,,,,Emote114,sfx/emotes/emotes_fishSlap_FightingFish_dl.ogg
#8CJ2880VR,0626030390471895,90,Viburnum,110.33,26,2021-07-01,29.87,,,,,,,,Emote168,sfx/emotes/emotes_s12_pony_dl.ogg
#2PJP8LJC,0626632255389250,20,Hornwort,306.93,30,2021-08-29,15.47,,,,,,78320,505,,
#YYYJQ9JPR,0626910229530658,182,Sicklekeel Lupine,242.5,24,2019-02-17,51.26,,Tower Chest,Rare,216,106,,,,
#2YJLLJYGP,0626904170117888,173,Tall Phacelia,118.49,20,2020-02-27,5.13,82,,,,,,,,
#2GRUQP9VL,0626924573010878,80,Blue Wild Indigo,452.38,2,2021-06-03,58.16,30,,,,,,,,
#Y22PJ9V9J,0626856741777337,166,Coot Bay Dancing-lady Orchid,411.79,25,2019-10-12,71.23,,Clan Chest,Champion,173,156,,,,
#QRQ9UU9U8,0626714854128923,177,Orangeflower Lupine,481.88,24,2021-02-24,18.33,92,,,,,,,,
#998LUCJC,0626110870958957,132,Nellie Cory Cactus,388.9,17,2019-03-31,62.63,,,,,,,,Emote200,sfx/emotes/emotes_battlehealer_cakethrow_dl.ogg
#92R9QJYYQ,0626731698847542,173,Tall Phacelia,118.49,20,2021-10-20,78.17,82,,,,,,,,
#90LUGG9GJ,0626313373860833,145,Spiderwort,261.62,27,2020-07-27,99.81,,,,,,,,Emote185,sfx/emotes/emotes_megaKnight_01_01_dl.ogg
#CC2C8PQ,0626973927898868,162,Arizona Blue-eyed Grass,472.15,7,2019-04-12,69.88,,Epic Lightning Chest,Epic,123,164,,,,
#2JJGRPVPL,0626506543586978,48,Rockloving Erigeron,489.13,5,2019-03-26,97.03,,,,,,,,Emote20,sfx/emotes/emotes_princess_01_01_dl.ogg
#8UCQYJLP8,0626495039899741,102,Marsh-elder,357.64,28,2020-06-13,86.73,,,,,,,,Emote185,sfx/emotes/emotes_megaKnight_01_01_dl.ogg
#YG9UL29R0,0626042825725720,110,Cottonflower,489.56,3,2021-05-17,54.12,,Draft Chest,Legendary,110,16,,,,
#998LUCJC,0626110870958957,117,Thymeleaf Sandwort,323.81,10,2019-04-16,49.28,82,,,,,,,,
#2CRGVCU0,0626184389245347,164,Moringa,440.2,19,2021-04-28,70.1,,,,,,78634,61,,
#2PYUQL2VG,0626912508376548,184,Spearleaf Stonecrop,164.02,30,2020-11-19,83.92,,Clan Cards Chest,Epic,32,37,,,,
#8R2U80VY,0626284816502946,51,Northern Marsh Yellowcress,355.77,26,2021-01-10,82.2,,,,,,,,Emote125,sfx/emotes/emotes_miner_01_02_dl.ogg
#PU0GY8Q9,0626133079583988,36,Microlychnus Lichen,301.83,10,2020-01-06,91.05,60,,,,,,,,
#LRUQQPVU,0626354846476302,82,Congdon's Milkvetch,16.56,5,2020-10-14,10.63,67,,,,,,,,
#P0RR0VQLC,0626875698538856,170,Blackbutt,102.55,13,2020-06-18,39.25,,,,,,58433,108,,
#299VP2C98,0626732541459097,57,Beardgrass,435.34,14,2018-12-25,37.43,93,,,,,,,,
#Y2LJYGUP,0626095236319046,107,Common Woolly Sunflower,61.43,1,2019-03-18,50.58,,,,,,83929,402,,
#PY2V22VP8,0626353562406519,159,Purple Sweetroot,398.46,2,2019-12-19,58.58,85,,,,,,,,
#298G9YQ02,0626957552070109,65,Alkali Phacelia,493.57,2,2019-10-10,91.03,83,,,,,,,,
#2Q8RJGPVV,0626780343498516,186,Whitebark Raspberry,10.82,20,2020-12-04,22.0,,,,,,56924,591,,
#89QYQL20G,0626399172719239,189,Bigelow's Rubberweed,431.21,24,2020-07-11,2.66,,Magical Chest,Common,223,121,,,,
#8QVUVRVRG,0626140459180475,105,Sargent's Hawthorn,340.3,9,2021-11-05,97.52,17,,,,,,,,
#LGC80RQP,0626605623090453,110,Cottonflower,489.56,3,2021-03-24,53.02,,Draft Chest,Legendary,110,16,,,,
#CQ82JUC,0626009896314007,134,Sendtner's Polyplastia Lichen,247.77,2,2021-06-02,47.74,,Royal Wild Chest,Champion,165,125,,,,
#JQ8C0P,0626243828182527,129,Jelly Lichen,424.0,28,2021-08-02,78.22,,,,,,,,EmoteChronos17,
#2CYQJGCR,0626152453103486,71,Dipogon,432.6,30,2020-07-06,78.1,,Common Lightning Chest,Common,183,249,,,,
#80V8U9U0J,0626633881120911,170,Blackbutt,102.55,13,2019-01-12,93.54,,,,,,58433,108,,
#C0PPG0,0626146794586763,61,Mediterranean Medick,127.61,20,2019-04-28,76.67,,,,,,66160,535,,
#888P9C9UV,0626505279937850,159,Purple Sweetroot,398.46,2,2021-02-09,97.72,85,,,,,,,,
#829YPQYLG,0626266816859368,76,Ladder Spleenwort,15.53,2,2019-01-11,43.62,,,,,,,,Emote114,sfx/emotes/emotes_fishSlap_FightingFish_dl.ogg
#8P28UP0J8,0626877822744061,23,Common Hawkweed,351.65,28,2019-04-05,21.87,,Fortune Chest,Common,226,171,,,,
#PY9CULY,0626410321534815,77,Wilkins' Bellflower,428.29,2,2020-08-10,16.4,,Giant Chest,Champion,69,248,,,,
#8YQ99CQVC,0626621950612546,83,New Mexico Spiny Milkvetch,459.63,8,2019-09-01,62.62,,,,,,65701,10,,
#2828LJQ9C,0626569469847824,52,Redmahogany,210.53,4,2020-10-23,25.8,29,,,,,,,,
#2ULYLVQ,0626747179292446,151,Cork Oak,213.77,14,2019-04-09,96.15,,,,,,,,Emote77,sfx/emotes/emotes_xmas_01_01_dl.ogg
#9YGJG8LP,0626730553433067,98,Eltroplectris,183.26,19,2020-08-14,2.85,,Clan Chest,Champion,173,156,,,,
#2CRGVCU0,0626184389245347,117,Thymeleaf Sandwort,323.81,10,2020-05-10,54.74,82,,,,,,,,
#2VQ90LLL,0626703150160177,51,Northern Marsh Yellowcress,355.77,26,2019-10-11,4.31,,,,,,,,Emote125,sfx/emotes/emotes_miner_01_02_dl.ogg
#82UVCUR2R,0626283876383643,16,Giant Airplant,105.84,3,2019-06-19,4.99,,,,,,,,Emote81,sfx/emotes/emotes_hog_02_01_dl.ogg
#8P2CR00L,0626174754229174,13,Vestergrenopsis Lichen,156.98,5,2019-10-12,90.81,,,,,,,,Emote83,sfx/emotes/emotes_hog_02_03_dl.ogg
#8CJ2880VR,0626030390471895,57,Beardgrass,435.34,14,2019-09-17,78.59,93,,,,,,,,
#2GPURRRCG,0626413962539705,189,Bigelow's Rubberweed,431.21,24,2019-04-06,17.98,,Magical Chest,Common,223,121,,,,
#8P2CR00L,0626174754229174,197,Asterothyrium Lichen,305.31,3,2020-07-15,84.75,,,,,,,,Emote138,sfx/emotes/emotes_goblin_feast_01_emote1_dl.ogg
#8QRQ0JLRY,0626486676639045,47,Goat Willow,285.39,25,2021-07-23,96.03,,,,,,46593,63,,
#YGYJ220L,0626061635928811,27,Big Deervetch,232.43,30,2019-05-19,31.36,,,,,,24688,437,,
#2JRYRPL8,0626013341592696,16,Giant Airplant,105.84,3,2019-11-03,88.63,,,,,,,,Emote81,sfx/emotes/emotes_hog_02_01_dl.ogg
#R82Q0L2V,0626954554399537,185,Sarah's Buckwheat,315.81,26,2020-10-08,29.37,,,,,,43034,49,,
#C8U9GRVY,0626608748601568,123,Poisonwood,293.18,8,2021-10-24,49.71,99,,,,,,,,
#PCPGJ8J0,0626995529943255,48,Rockloving Erigeron,489.13,5,2018-12-14,62.7,,,,,,,,Emote20,sfx/emotes/emotes_princess_01_01_dl.ogg
#L82V9VVC,0626034979083329,71,Dipogon,432.6,30,2019-01-22,0.1,,Common Lightning Chest,Common,183,249,,,,
#Q0CPPQC9Q,0626575599184517,179,Upright Prairie Coneflower,154.4,13,2019-03-27,64.28,,,,,,96223,155,,
#V2PYVG8R,0626802391710491,47,Goat Willow,285.39,25,2019-06-15,99.08,,,,,,46593,63,,
#PJUJCVUR,0626972663743049,139,Kaffir-lily,452.46,10,2020-07-14,79.05,54,,,,,,,,
#VGR9CL0G,0626868393116342,59,Fineleaf Fournerved Daisy,117.42,19,2019-07-16,74.55,,Common Lightning Chest,Common,183,249,,,,
#89V2YVQQ9,0626884773444923,58,San Nicolas Island Buckwheat,356.52,1,2019-03-10,36.4,,,,,,,,Emote34,sfx/emotes/hr_emote_03_dl.ogg
